,permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,not_closed,cat_list
1257,/company/corrigo,Corrigo,software,20000000.0,operating,USA,OR,Portland,Tualatin,2,1999-01-01,1999-01,1999-Q1,1999.0,2005-06-02,2007-06-14,2006-01-01,0.0,['software']
1258,/company/cortex-healthcare,Cortex Healthcare,enterprise,60000.0,operating,USA,MD,Washington DC,Chevy Chase,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-01-01,2010-01-01,2010-10-18,0.0,['enterprise']
1259,/company/corthera,Corthera,biotech,23000000.0,acquired,USA,CA,SF Bay,San Carlos,1,,,,,2007-12-20,2007-12-20,2009-01-01,1.0,['biotech']
1260,/company/cortina-systems,Cortina Systems,hardware,162000000.0,operating,USA,CA,SF Bay,Sunnyvale,2,2001-01-01,2001-01,2001-Q1,2001.0,2005-08-10,2006-09-11,2011-01-01,0.0,['hardware']
1261,/company/corvil,Corvil,software,31480000.0,operating,USA,NY,New York,New York,2,2000-01-01,2000-01,2000-Q1,2000.0,2005-02-04,2008-04-15,2010-01-01,0.0,['software']
1262,/company/costumeworks,CostumeWorks,ecommerce,175000.0,operating,USA,WI,Milwaukee,Lake Geneva,1,2008-11-01,2008-11,2008-Q4,2008.0,2009-01-01,2009-01-01,2009-07-01,0.0,['ecommerce']
1263,/company/cotendo,Cotendo,software,36000000.0,acquired,USA,CA,SF Bay,Sunnyvale,4,2008-01-01,2008-01,2008-Q1,2008.0,2008-01-01,2011-06-15,2011-12-22,1.0,['software']
1264,/company/cotweet,CoTweet,advertising,1100000.0,acquired,USA,CA,SF Bay,San Francisco,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-07-09,2009-07-09,2013-07-11,1.0,['advertising']
1265,/company/couchone,CouchOne,software,2000000.0,operating,USA,CA,SF Bay,Oakland,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-11-23,2009-11-23,2011-02-07,0.0,['software']
1266,/company/countdown-to-buy,Countdown To Buy,real_estate,1100000.0,operating,USA,CT,New York,Bethel,1,,,,,2009-11-16,2009-11-16,,0.0,['real_estate']
1267,/company/counterstorm,CounterStorm,semiconductor,9500000.0,acquired,USA,NY,New York,New York,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-12-12,2005-12-12,,1.0,['semiconductor']
1268,/company/course-hero,Course Hero,education,2383000.0,operating,USA,CA,SF Bay,Redwood City,2,2006-10-01,2006-10,2006-Q4,2006.0,2010-01-01,2010-07-13,2012-07-12,0.0,['education']
1269,/company/courseadvisor,CourseAdvisor,ecommerce,12000000.0,operating,USA,MA,Boston,Woburn,1,2004-01-01,2004-01,2004-Q1,2004.0,2006-09-05,2006-09-05,2006-09-01,0.0,['ecommerce']
1270,/company/covario,Covario,enterprise,16000000.0,operating,USA,CA,San Diego,San Diego,2,2006-03-01,2006-03,2006-Q1,2006.0,2007-01-25,2008-01-01,2012-01-01,0.0,['enterprise']
1271,/company/coveritlive,CoverItLive,web,1000000.0,acquired,USA,TX,Austin,Austin,1,2007-01-01,2007-01,2007-Q1,2007.0,2009-01-29,2009-01-29,2012-01-14,1.0,['web']
1272,/company/coverity,Coverity,security,22000000.0,operating,USA,CA,SF Bay,San Francisco,1,2002-01-01,2002-01,2002-Q1,2002.0,2008-02-01,2008-02-01,2012-01-01,0.0,['security']
1273,/company/coveroo,Coveroo,hardware,3800000.0,operating,USA,CA,SF Bay,San Francisco,2,2008-10-01,2008-10,2008-Q4,2008.0,2009-08-01,2010-07-07,2011-01-01,0.0,['hardware']
1274,/company/covi-technologies,CoVi Technologies,security,30000000.0,operating,USA,TX,Austin,Austin,2,2002-01-01,2002-01,2002-Q1,2002.0,2005-01-11,2006-07-31,2004-01-01,0.0,['security']
1275,/company/coware,CoWare,software,7000000.0,operating,USA,CA,SF Bay,San Jose,1,1997-01-01,1997-01,1997-Q1,1997.0,2007-07-20,2007-07-20,2004-01-01,0.0,['software']
1276,/company/cozigroup,Cozi Group,web,26390819.0,closed,USA,WA,Seattle,Seattle,7,2005-03-03,2005-03,2005-Q1,2005.0,2005-12-01,2012-12-27,2011-01-26,0.0,['web']
1277,/company/cpacket-networks,cPacket Networks,software,1100000.0,operating,USA,CA,SF Bay,Mountain View,1,2003-01-01,2003-01,2003-Q1,2003.0,2010-06-02,2010-06-02,2003-01-01,0.0,['software']
1278,/company/cpower,CPower,cleantech,27680000.0,acquired,USA,NY,New York,New York,2,2000-01-01,2000-01,2000-Q1,2000.0,2007-09-27,2009-04-27,2010-10-15,1.0,['cleantech']
1279,/company/cquotient,CQuotient,analytics,3000000.0,operating,USA,MA,Boston,Cambridge,1,2010-01-01,2010-01,2010-Q1,2010.0,2011-01-03,2011-01-03,2011-01-01,0.0,['analytics']
1280,/company/crackle,Crackle,games_video,1750000.0,operating,USA,CA,Los Angeles,Culver City,1,2004-01-01,2004-01,2004-Q1,2004.0,2005-12-01,2005-12-01,2013-05-30,0.0,['games_video']
1281,/company/cradle-technologies,Cradle Technologies,hardware,13000000.0,operating,USA,CA,SF Bay,Mountain View,1,,,,,2005-12-27,2005-12-27,,0.0,['hardware']
1282,/company/craigslist,Craigslist,web,13500000.0,operating,USA,CA,SF Bay,San Francisco,1,1995-03-01,1995-03,1995-Q1,1995.0,2004-08-14,2004-08-14,2013-04-30,0.0,['web']
1283,/company/cramster,Cramster,web,9000000.0,acquired,USA,CA,Los Angeles,Pasadena,2,2002-01-01,2002-01,2002-Q1,2002.0,2008-09-25,2010-04-14,2008-10-01,1.0,['web']
1284,/company/cranite-systems,Cranite Systems,software,11500000.0,operating,USA,CA,SF Bay,Los Gatos,1,2000-01-01,2000-01,2000-Q1,2000.0,2006-06-27,2006-06-27,2004-01-01,0.0,['software']
1285,/company/crashlytics,Crashlytics,mobile,6000000.0,acquired,USA,MA,Boston,Cambridge,2,2011-02-01,2011-02,2011-Q1,2011.0,2011-10-13,2012-04-10,2013-09-16,1.0,['mobile']
1286,/company/chain-reaction-ecommerce,CRE Secure,ecommerce,3180000.0,operating,USA,GA,Atlanta,Atlanta,1,,,,,2010-08-02,2010-08-02,2009-01-01,0.0,['ecommerce']
1287,/company/createthegroup,CREATETHE GROUP,ecommerce,12000000.0,operating,USA,NY,New York,New York,1,2004-01-01,2004-01,2004-Q1,2004.0,2009-06-09,2009-06-09,,0.0,['ecommerce']
1288,/company/creative-allies,Creative Allies,design,370000.0,operating,USA,NC,Asheville,Asheville,1,2009-02-09,2009-02,2009-Q1,2009.0,2011-03-25,2011-03-25,2009-02-09,0.0,['design']
1289,/company/creative-circle-advertising-solutions,Creative Circle Advertising Solutions,advertising,2250000.0,operating,USA,RI,East Providence,East Providence,1,2004-02-01,2004-02,2004-Q1,2004.0,2009-12-02,2009-12-02,2004-02-01,0.0,['advertising']
1290,/company/credant-technologies,CREDANT Technologies,security,5000000.0,acquired,USA,TX,Dallas,Addison,1,2001-01-01,2001-01,2001-Q1,2001.0,2007-12-20,2007-12-20,2012-12-18,1.0,['security']
1291,/company/credit-coach-electronic-services,Credit Coach,software,1000000.0,closed,USA,WI,Kaukauna,Kaukauna,2,2008-09-01,2008-09,2008-Q3,2008.0,2009-08-15,2010-03-31,2010-09-01,0.0,['software']
1292,/company/creditcards-com,CreditCards.com,web,58800000.0,acquired,USA,NY,New York,New York,1,2004-01-01,2004-01,2004-Q1,2004.0,2010-01-15,2010-01-15,2010-07-05,1.0,['web']
1293,/company/creditping-com,CreditPing.com,web,580000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2009-10-01,2009-10,2009-Q4,2009.0,2009-09-01,2009-09-01,2011-05-20,0.0,['web']
1294,/company/cri-technologies,CRI Technologies,consulting,10000000.0,operating,USA,CT,Shelton,Shelton,1,2001-01-01,2001-01,2001-Q1,2001.0,2007-09-10,2007-09-10,,0.0,['consulting']
1295,/company/crimereports,CrimeReports,web,7200000.0,operating,USA,UT,Salt Lake City,Salt Lake City,1,2007-01-01,2007-01,2007-Q1,2007.0,2009-08-18,2009-08-18,,0.0,['web']
1296,/company/crisp,Crisp,other,25000.0,operating,USA,CA,Los Angeles,Santa Ana,2,2008-04-01,2008-04,2008-Q2,2008.0,2008-05-01,2009-05-01,,0.0,['other']
1297,/company/crispy-gamer,Crispy Gamer,games_video,8250000.0,operating,USA,NY,New York,New York,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-10-27,2008-10-27,,0.0,['games_video']
1298,/company/critical-links-solutions,Critical Links,software,5700000.0,operating,USA,NJ,Fairfield,Fairfield,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-09-01,2008-09-01,2007-12-05,0.0,['software']
1299,/company/critical-media,Critical Media,games_video,6200000.0,operating,USA,NY,New York,New York,3,2002-01-01,2002-01,2002-Q1,2002.0,2004-01-01,2006-01-01,2013-05-07,0.0,['games_video']
1300,/company/criticalmetrics,CriticalMetrics,web,100000.0,operating,USA,CA,TBD,,1,2007-01-01,2007-01,2007-Q1,2007.0,2007-01-01,2007-01-01,2012-02-15,0.0,['web']
1301,/company/critique-it,Critique^It,software,600000.0,operating,USA,CA,Los Angeles,Long Beach,1,2008-10-20,2008-10,2008-Q4,2008.0,2010-11-17,2010-11-17,2008-10-20,0.0,['software']
1302,/company/crono,Crono,web,25000.0,operating,USA,PA,Pittsburg,Pittsburgh,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-07-01,2008-07-01,2009-01-01,0.0,['web']
1303,/company/cronote,Cronote,messaging,11000.0,operating,USA,CA,Los Angeles,Fountain Valley,1,2010-12-01,2010-12,2010-Q4,2010.0,2011-02-14,2011-02-14,2010-12-01,0.0,['messaging']
1304,/company/crossbeam-systems,Crossbeam Systems,security,24500000.0,acquired,USA,MA,Boston,Boxborough,2,2000-01-01,2000-01,2000-Q1,2000.0,2007-05-08,2008-02-14,2011-01-19,1.0,['security']
1305,/company/crossbow-technologies,Crossbow Technologies,public_relations,12000000.0,acquired,USA,CA,SF Bay,Milpitas,1,1995-01-01,1995-01,1995-Q1,1995.0,2005-06-08,2005-06-08,2004-01-01,1.0,['public_relations']
1306,/company/crossing-automation,Crossing Automation,semiconductor,13045000.0,acquired,USA,CA,SF Bay,Mountain View,4,2003-01-01,2003-01,2003-Q1,2003.0,2008-05-05,2010-03-23,,1.0,['semiconductor']
1307,/company/crossloop,CrossLoop,web,9000000.0,operating,USA,CA,Monterey,Monterey,2,2006-01-01,2006-01,2006-Q1,2006.0,2007-12-01,2008-09-15,2013-04-23,0.0,['web']
1308,/company/crossroads-systems,CROSSROADS SYSTEMS,analytics,21619991.0,ipo,USA,TX,Austin,AUSTIN,3,1995-01-01,1995-01,1995-Q1,1995.0,2012-08-17,2013-07-25,2007-01-01,1.0,['analytics']
1309,/company/crowdfactory,Crowd Factory,advertising,6500000.0,acquired,USA,CA,SF Bay,San Francisco,1,2009-01-01,2009-01,2009-Q1,2009.0,2011-01-26,2011-01-26,2013-05-14,1.0,['advertising']
1310,/company/crowd-science,Crowd Science,web,2000000.0,operating,USA,CA,SF Bay,San Jose,1,2007-12-01,2007-12,2007-Q4,2007.0,2007-12-01,2007-12-01,2011-10-01,0.0,['web']
1311,/company/crowd-technologies,Crowd Technologies,other,1000000.0,operating,USA,CA,SF Bay,Los Altos,1,,,,,2007-10-01,2007-10-01,,0.0,['other']
1312,/company/crowdcast,Crowdcast,software,6000000.0,acquired,USA,CA,SF Bay,San Francisco,1,2007-01-01,2007-01,2007-Q1,2007.0,2010-06-10,2010-06-10,2012-09-18,1.0,['software']
1313,/company/crowdcompass,CrowdCompass,mobile,1300000.0,acquired,USA,OR,Portland,Portland,1,2009-04-01,2009-04,2009-Q2,2009.0,2011-12-11,2011-12-11,2013-04-01,1.0,['mobile']
1314,/company/crowdengineering,CrowdEngineering,software,4350000.0,operating,USA,MA,Boston,Boston,2,2008-10-14,2008-10,2008-Q4,2008.0,2008-10-15,2011-03-28,2013-01-29,0.0,['software']
1315,/company/crowdflower,CrowdFlower,enterprise,13200000.0,operating,USA,CA,SF Bay,San Francisco,3,2007-12-20,2007-12,2007-Q4,2007.0,2009-03-01,2011-03-22,2013-07-12,0.0,['enterprise']
1316,/company/crowdgather,CrowdGather,web,12214930.0,ipo,USA,CA,Los Angeles,Woodland Hills,7,2008-01-01,2008-01,2008-Q1,2008.0,2009-05-30,2012-03-05,2011-05-17,1.0,['web']
1317,/company/crowdmob,CrowdMob,mobile,1000000.0,operating,USA,CA,SF Bay,San Francisco,1,2010-09-01,2010-09,2010-Q3,2010.0,2011-01-01,2011-01-01,2012-05-17,0.0,['mobile']
1318,/company/crowdsling,CrowdSling,web,40000.0,closed,USA,WI,Milwaukee,Glendale,1,2011-03-16,2011-03,2011-Q1,2011.0,2011-07-15,2011-07-15,,0.0,['web']
1319,/company/crowdspring,crowdSPRING,ecommerce,3000000.0,operating,USA,IL,Chicago,Chicago,1,2007-05-15,2007-05,2007-Q2,2007.0,2008-05-23,2008-05-23,2009-12-13,0.0,['ecommerce']
1320,/company/crownpeak,CrownPeak,software,10250000.0,operating,USA,CA,Los Angeles,Los Angeles,2,2001-01-01,2001-01,2001-Q1,2001.0,2006-03-29,2008-06-01,,0.0,['software']
1321,/company/crs-reprocessing-services,CRS Reprocessing Services,manufacturing,12000000.0,operating,USA,KY,Louisville,Louisville,1,,,,,2009-12-03,2009-12-03,2009-08-01,0.0,['manufacturing']
1322,/company/salescrunch,Crunched,analytics,1400000.0,operating,USA,NY,New York,New York,1,2010-04-02,2010-04,2010-Q2,2010.0,2011-01-12,2011-01-12,2012-06-01,0.0,['analytics']
1323,/company/crunchyroll,Crunchyroll,games_video,4800000.0,operating,USA,CA,SF Bay,San Francisco,2,2008-01-01,2008-01,2008-Q1,2008.0,2008-02-01,2010-03-25,2011-05-01,0.0,['games_video']
1324,/company/crushblvd,CrushBlvd,social,100000.0,operating,USA,CA,California - Other,,1,2011-01-01,2011-01,2011-Q1,2011.0,2011-01-01,2011-01-01,,0.0,['social']
1325,/company/crux-biomedical,Crux Biomedical,biotech,8000000.0,acquired,USA,CA,SF Bay,Menlo Park,1,,,,,2009-01-01,2009-01-01,,1.0,['biotech']
1326,/company/crystal-is,Crystal IS,semiconductor,14600000.0,operating,USA,NY,Green Island,Green Island,2,,,,,2006-08-31,2010-08-23,,0.0,['semiconductor']
1327,/company/cs-keys,CS-Keys,biotech,6535000.0,operating,USA,IN,Indianapolis,Indianapolis,2,,,,,2006-06-07,2008-01-25,,0.0,['biotech']
1328,/company/csidentity,CSIdentity,enterprise,36130000.0,operating,USA,TX,Austin,Austin,2,,,,,2006-10-10,2010-01-14,2011-07-22,0.0,['enterprise']
1329,/company/css,CSS Corp,software,47000000.0,operating,USA,CA,SF Bay,San Jose,2,1996-01-01,1996-01,1996-Q1,1996.0,2006-01-01,2007-04-17,2013-01-16,0.0,['software']
1330,/company/cswitch,Cswitch,semiconductor,30000000.0,operating,USA,CA,SF Bay,Cupertino,1,,,,,2006-05-30,2006-05-30,2009-08-01,0.0,['semiconductor']
1331,/company/sword-ctspace,CTSpace,software,5300000.0,operating,USA,CA,SF Bay,San Francisco,1,2009-01-01,2009-01,2009-Q1,2009.0,2006-12-21,2006-12-21,2006-01-01,0.0,['software']
1332,/company/cubby,Cubby,other,65000.0,closed,USA,NY,New York,New York,1,2011-02-15,2011-02,2011-Q1,2011.0,2011-05-01,2011-05-01,2013-08-19,0.0,['other']
1333,/company/cubetree,CubeTree,enterprise,11500000.0,acquired,USA,CA,SF Bay,Redwood City,3,2008-01-01,2008-01,2008-Q1,2008.0,2008-02-01,2009-11-02,2010-05-03,1.0,['enterprise']
1334,/company/cubicl,Cubicl,web,130000.0,closed,USA,CA,Los Angeles,Los Angeles,2,2009-05-01,2009-05,2009-Q2,2009.0,2009-07-01,2010-03-01,2009-05-01,0.0,['web']
1335,/company/cue,Cue,web,4715000.0,operating,USA,CA,SF Bay,San Francisco,3,2010-01-01,2010-01,2010-Q1,2010.0,2010-02-01,2011-02-01,2013-01-01,0.0,['web']
1336,/company/cuil,Cuil,search,33000000.0,closed,USA,,SF Bay,Menlo Park,2,2005-01-01,2005-01,2005-Q1,2005.0,2007-03-01,2008-04-15,2012-09-08,0.0,['search']
1337,/company/cumulux,Cumulux,enterprise,650000.0,acquired,USA,WA,Seattle,Bellevue,1,2008-09-06,2008-09,2008-Q3,2008.0,2011-01-01,2011-01-01,2011-11-01,1.0,['enterprise']
1338,/company/descubrimos,CUPR,advertising,300000.0,closed,USA,CA,SF Bay,Palo Alto,1,2008-10-31,2008-10,2008-Q4,2008.0,2010-03-01,2010-03-01,,0.0,['advertising']
1339,/company/curbed,Curbed Network,web,1500000.0,operating,USA,NY,New York,New York,1,2004-01-01,2004-01,2004-Q1,2004.0,2007-10-01,2007-10-01,2010-06-28,0.0,['web']
1340,/company/curedm,CureDM,biotech,2500000.0,operating,USA,DE,Willmington,Wilmington,1,,,,,2006-11-30,2006-11-30,,0.0,['biotech']
1341,/company/curexo-technology,Curexo Technology,medical,13200000.0,operating,USA,CA,SF Bay,Fremont,1,,,,,2010-06-01,2010-06-01,2007-01-01,0.0,['medical']
1342,/company/curious-sense-inc,"Curious Sense, Inc",games_video,50000.0,operating,USA,NC,Raleigh-Durham,Durham,1,2008-06-01,2008-06,2008-Q2,2008.0,2008-06-01,2008-06-01,,0.0,['games_video']
1343,/company/current-communications-group,Current Communications Group,web,100000000.0,operating,USA,MD,Washington DC,"Germantown,",1,,,,,2005-07-06,2005-07-06,,0.0,['web']
1344,/company/currenttv,Current Media,network_hosting,15000000.0,operating,USA,CA,SF Bay,San Francisco,1,2005-01-01,2005-01,2005-Q1,2005.0,2005-07-29,2005-07-29,2013-01-02,0.0,['network_hosting']
1345,/company/curried-away-catering,Curried Away Catering,other,25000.0,operating,USA,CA,SF Bay,Santa Clara,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-01-01,2009-01-01,2009-01-01,0.0,['other']
1346,/company/curse,Curse,games_video,12000000.0,operating,USA,CA,SF Bay,San Francisco,2,2006-01-01,2006-01,2006-Q1,2006.0,2007-07-01,2009-12-28,,0.0,['games_video']
1347,/company/customeradvocacy-com,CustomerAdvocacy.com,software,500000.0,operating,USA,VA,Washington DC,Herndon,1,2010-02-01,2010-02,2010-Q1,2010.0,2010-02-01,2010-02-01,2010-02-01,0.0,['software']
1348,/company/cv-ingenuity,CV Ingenuity,medical,27136154.0,closed,USA,CA,SF Bay,Fremont,2,2008-01-01,2008-01,2008-Q1,2008.0,2011-10-04,2012-11-29,,0.0,['medical']
1349,/company/cvent,Cvent,software,136911999.0,ipo,USA,VA,Washington DC,McLean,2,1999-01-30,1999-01,1999-Q1,1999.0,2011-07-20,2012-01-17,2012-06-19,1.0,['software']
1350,/company/revenue-assurance-cvidya,cVidya,software,8000000.0,operating,USA,FL,Fort Lauderdale,Plantation,2,,,,,2006-10-29,2009-04-27,2005-01-01,0.0,['software']
1351,/company/cya-technologies,CYA Technologies,semiconductor,3000000.0,operating,USA,CT,Shelton,Shelton,1,1998-01-01,1998-01,1998-Q1,1998.0,2007-08-23,2007-08-23,,0.0,['semiconductor']
1352,/company/cyalume-technologies,Cyalume Technologies,security,4000000.0,operating,USA,MA,West Springfield,West Springfield,1,,,,,2011-03-25,2011-03-25,,0.0,['security']
1353,/company/cyan,Cyan,software,30750000.0,operating,USA,CA,SF Bay,Petaluma,2,2006-01-01,2006-01,2006-Q1,2006.0,2007-05-03,2009-12-30,2012-05-01,0.0,['software']
1354,/company/cyanto,Cyanto,cleantech,1000000.0,operating,USA,CA,SF Bay,San Carlos,1,,,,,2010-03-18,2010-03-18,,0.0,['cleantech']
1355,/company/cyber-interns,Cyber Interns,web,50000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2011-01-31,2011-01,2011-Q1,2011.0,2011-02-15,2011-02-15,2011-01-31,0.0,['web']
1356,/company/cyber-rain,Cyber-Rain,cleantech,3300000.0,operating,USA,CA,California - Other,,3,2006-01-01,2006-01,2006-Q1,2006.0,2007-06-18,2010-10-11,,0.0,['cleantech']
1357,/company/cyberarts,CyberArts,software,16333000.0,operating,USA,CA,SF Bay,San Francisco,2,,,,,2004-02-01,2009-12-14,1994-10-01,0.0,['software']
1358,/company/cybercity-3d,CyberCity 3D,software,7850000.0,operating,USA,CA,Los Angeles,El Segundo,2,2008-01-01,2008-01,2008-Q1,2008.0,2008-10-13,2009-12-03,2011-01-26,0.0,['software']
1359,/company/cyberheart,CyberHeart,medical,13600000.0,operating,USA,CA,SF Bay,Menlo Park,2,,,,,2009-11-16,2010-01-12,,0.0,['medical']
1360,/company/cybernet-software-systems,Cybernet Software Systems,software,22500000.0,operating,USA,NY,New York,New York,1,,,,,2006-02-08,2006-02-08,1995-01-01,0.0,['software']
1361,/company/cybra,CYBRA,software,2480000.0,operating,USA,NY,New York,Yonkers,1,1985-01-01,1985-01,1985-Q1,1985.0,2006-04-10,2006-04-10,,0.0,['software']
1362,/company/cymphonix,Cymphonix,public_relations,4000000.0,operating,USA,UT,Salt Lake City,Salt Lake City,1,2004-01-01,2004-01,2004-Q1,2004.0,2005-05-12,2005-05-12,2009-01-01,0.0,['public_relations']
1363,/company/cyntellect,Cyntellect,biotech,24500000.0,closed,USA,CA,San Diego,San Diego,2,1997-01-01,1997-01,1997-Q1,1997.0,2009-11-12,2010-07-16,2000-01-01,0.0,['biotech']
1364,/company/cyoptics,CyOptics,semiconductor,77000000.0,acquired,USA,PA,Breinigsville,Breinigsville,2,1999-01-01,1999-01,1999-Q1,1999.0,2005-10-05,2011-01-26,,1.0,['semiconductor']
1365,/company/cyphermax,CypherMax,hardware,148000000.0,operating,USA,CA,SF Bay,San Jose,3,2000-01-01,2000-01,2000-Q1,2000.0,2006-07-27,2007-02-25,,0.0,['hardware']
1366,/company/cyren-call-communications,Cyren Call Communications,consulting,170000.0,closed,USA,VA,Washington DC,McLean,1,2006-01-01,2006-01,2006-Q1,2006.0,2009-10-26,2009-10-26,2006-01-01,0.0,['consulting']
1367,/company/cyrusone,CyrusOne,network_hosting,150000000.0,acquired,USA,TX,Houston,Houston,1,2000-01-01,2000-01,2000-Q1,2000.0,2009-11-30,2009-11-30,2007-10-01,1.0,['network_hosting']
1368,/company/cytodyn,Cytodyn,biotech,21099842.0,ipo,USA,OR,Portland,Lake Oswego,5,,,,,2011-12-07,2013-09-25,,1.0,['biotech']
1369,/company/cytosolv,CytoSolv,biotech,500000.0,operating,USA,RI,Tiverton,Tiverton,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-02-09,2010-02-09,,0.0,['biotech']
1370,/company/cytovance-biologics,Cytovance Biologics,biotech,22500000.0,operating,USA,OK,Oklahoma City,Oklahoma City,1,,,,,2011-03-15,2011-03-15,,0.0,['biotech']
1371,/company/cyvenio-biosystems,Cyvenio Biosystems,biotech,1968783.0,operating,USA,CA,Los Angeles,Westlake VIllage,1,2008-01-01,2008-01,2008-Q1,2008.0,2010-01-11,2010-01-11,,0.0,['biotech']
1372,/company/d-light-design,D.light Design,cleantech,11500000.0,operating,USA,CA,Grand Cayman,Grand Cayman,2,2007-01-01,2007-01,2007-Q1,2007.0,2008-11-10,2010-06-21,2012-11-01,0.0,['cleantech']
1373,/company/d2c-games,D2C Games,games_video,7500000.0,operating,USA,CA,SF Bay,San Mateo,2,2006-01-01,2006-01,2006-Q1,2006.0,2006-12-27,2007-08-29,2004-09-01,0.0,['games_video']
1374,/company/dabble,Dabble,games_video,350000.0,operating,USA,CA,SF Bay,Berkeley,1,,,,,2006-01-01,2006-01-01,2006-07-23,0.0,['games_video']
1375,/company/dailybooth,DailyBooth,public_relations,7015000.0,acquired,USA,CA,SF Bay,San Francisco,3,2009-03-01,2009-03,2009-Q1,2009.0,2009-08-19,2011-03-08,2012-03-23,1.0,['public_relations']
1376,/company/dailyburn,DailyBurn,web,540000.0,acquired,USA,NY,New York,New York,2,2007-10-01,2007-10,2007-Q4,2007.0,2008-05-01,2009-05-26,2012-01-04,1.0,['web']
